TestFilePath,ProductionFilePath
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\Crc16Test.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\Crc16.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\CryptTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\Crypt.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\DigestUtilsTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\DigestUtils.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\HmacAlgorithmsTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\HmacAlgorithms.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\HmacUtilsTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\HmacUtils.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\Md5CryptTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\Md5Crypt.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\MessageDigestAlgorithmsTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\MessageDigestAlgorithms.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\MurmurHash2Test.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\MurmurHash2.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\MurmurHash3Test.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\MurmurHash3.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\PureJavaCrc32CTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\PureJavaCrc32C.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\PureJavaCrc32Test.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\PureJavaCrc32.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\Sha256CryptTest.java,
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\Sha2CryptTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\Sha2Crypt.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\Sha512CryptTest.java,
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\UnixCryptTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\UnixCrypt.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\XXHash32OverflowTest.java,
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\digest\XXHash32Test.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\digest\XXHash32.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\EncoderExceptionTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\EncoderException.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\bm\BeiderMorseEncoderTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\bm\BeiderMorseEncoder.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\bm\CacheSubSequencePerformanceTest.java,
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\bm\LanguageGuessingTest.java,
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\bm\PhoneticEnginePerformanceTest.java,
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\bm\PhoneticEngineRegressionTest.java,
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\bm\PhoneticEngineTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\bm\PhoneticEngine.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\bm\RuleTest.java,
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\Caverphone1Test.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\Caverphone1.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\Caverphone2Test.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\Caverphone2.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\ColognePhoneticTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\ColognePhonetic.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\DaitchMokotoffSoundexTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\DaitchMokotoffSoundex.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\DoubleMetaphone2Test.java,
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\DoubleMetaphoneTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\DoubleMetaphone.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\MatchRatingApproachEncoderTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\MatchRatingApproachEncoder.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\MetaphoneTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\Metaphone.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\NysiisTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\Nysiis.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\RefinedSoundexTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\RefinedSoundex.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\language\SoundexTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\language\Soundex.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\net\BCodecTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\net\BCodec.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\net\PercentCodecTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\net\PercentCodec.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\net\QCodecTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\net\QCodec.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\net\QuotedPrintableCodecTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\net\QuotedPrintableCodec.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\net\RFC1522CodecTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\net\RFC1522Codec.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\net\URLCodecTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\net\URLCodec.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\net\UtilsTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\net\Utils.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\ResourcesTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\Resources.java
C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\test\java\org\apache\commons\codec\StringEncoderComparatorTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-codec-master\src\main\java\org\apache\commons\codec\StringEncoderComparator.java
