TestFilePath,ProductionFilePath
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\GammaRatioTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\GammaRatio.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\GammaTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\Gamma.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\IncompleteBetaTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\IncompleteBeta.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\IncompleteGammaTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\IncompleteGamma.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\InverseErfcTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\InverseErfc.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\InverseErfTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\InverseErf.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\InvGamma1pm1Test.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\InvGamma1pm1.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\LanczosApproximationTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\LanczosApproximation.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\LogBetaTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\LogBeta.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\LogGamma1pTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\LogGamma1p.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\LogGammaSumTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\LogGammaSum.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\LogGammaTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\LogGamma.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\RegularizedBetaTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\RegularizedBeta.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\RegularizedGammaTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\RegularizedGamma.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\TestUtils.java,
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\TestUtilsTest.java,
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\TrigammaTest.java,C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\main\java\org\apache\commons\numbers\gamma\Trigamma.java
C:\Users\simon\Documents\Code\thesis-code\commons-numbers-master\commons-numbers-gamma\src\test\java\org\apache\commons\numbers\gamma\UserGuideTest.java,
